customer_id,signup_date,region,plan_type,tenure_months,monthly_fee_gbp,support_tickets_90d,last_login_days,nps_score,churned_90d,marketing_channel,device_type,income_band,contract_type,revenue_last_3m_gbp
3272,2024-09-13,South,Basic,10,11.95,0,24,10.0,1,Paid search,Tablet,25-50k,Monthly,0.0
3273,2024-01-04,Scotland,Basic,12,12.37,1,6,22.0,1,Referral,Mobile,25-50k,Annual,0.0
3274,2024-10-10,North,Standard,5,19.81,0,14,17.0,0,Organic search,Desktop,25-50k,Annual,59.43
3275,2024-10-19,Midlands,Basic,4,13.46,0,3,14.0,0,Referral,Tablet,25-50k,Monthly,40.38
3276,2024-10-11,Scotland,Standard,11,20.49,3,3,20.0,0,Organic search,Mobile,<25k,Monthly,61.47
3277,2024-09-26,North,Standard,26,18.74,2,27,18.0,0,Social,Desktop,25-50k,Monthly,56.22
3278,2024-12-26,Midlands,Premium,15,30.9,1,9,15.0,1,Social,Mobile,25-50k,Monthly,0.0
3279,2024-07-10,Scotland,Standard,30,19.51,0,9,21.0,0,Organic search,Mobile,<25k,Monthly,58.53
3280,2024-03-27,Wales,Basic,11,12.27,0,4,19.0,0,Organic search,Mobile,25-50k,Monthly,36.81
3281,2024-05-27,South,Basic,18,11.76,1,12,31.0,0,Organic search,Desktop,<25k,Monthly,35.28
3282,2024-10-22,Midlands,Basic,11,13.1,1,4,21.0,1,Referral,Mobile,<25k,Monthly,13.1
3283,2024-05-12,North,Premium,20,29.98,0,7,30.0,0,Social,Desktop,<25k,Monthly,89.94
3284,2024-03-18,Midlands,Basic,22,12.44,1,24,3.0,0,Paid search,Mobile,<25k,Annual,37.32
3285,2024-05-10,Midlands,Standard,27,19.45,1,20,25.0,0,Paid search,Mobile,25-50k,Annual,58.35
3286,2024-12-07,Midlands,Standard,27,19.59,2,2,-2.0,0,Paid search,Desktop,50-75k,Monthly,58.77
3287,2024-05-14,Midlands,Standard,6,21.82,0,7,21.0,0,Paid search,Mobile,25-50k,Annual,65.46
3288,2024-06-20,Midlands,Premium,32,32.96,1,9,27.0,0,Organic search,Desktop,25-50k,Monthly,98.88
3289,2024-08-14,South,Basic,3,10.46,1,4,10.0,0,Paid search,Mobile,25-50k,Monthly,31.38
3290,2024-06-11,Scotland,Standard,1,19.35,0,18,39.0,0,Email,Mobile,50-75k,Monthly,58.05
3291,2024-01-05,Midlands,Standard,34,19.67,1,18,25.0,0,Organic search,Mobile,75k+,Annual,59.01
3292,2024-06-29,Midlands,Standard,26,19.93,0,33,22.0,0,Organic search,Desktop,75k+,Annual,59.79
3293,2024-09-25,South,Premium,20,31.56,0,4,22.0,0,Social,Desktop,25-50k,Monthly,94.68
3294,2024-09-17,Scotland,Basic,7,9.33,0,23,25.0,0,Email,Desktop,25-50k,Annual,27.99
3295,2024-11-07,South,Basic,36,10.19,0,30,27.0,0,Paid search,Mobile,25-50k,Monthly,30.57
3296,2024-12-09,South,Basic,36,10.41,0,4,16.0,0,Organic search,Desktop,50-75k,Monthly,31.23
3297,2024-01-29,Midlands,Premium,14,31.26,2,5,8.0,0,Paid search,Tablet,<25k,Annual,93.78
3298,2024-01-29,South,Basic,3,13.95,1,5,16.0,0,Paid search,Desktop,75k+,Monthly,41.85
3299,2024-04-22,South,Basic,4,10.65,1,8,14.0,0,Organic search,Tablet,25-50k,Monthly,31.95
3300,2024-04-23,Scotland,Standard,15,18.9,1,6,16.0,0,Paid search,Mobile,25-50k,Monthly,56.7
3301,2024-06-01,North,Standard,3,20.46,0,45,7.0,0,Paid search,Mobile,50-75k,Annual,61.38
3302,2024-01-01,Scotland,Standard,36,20.55,0,17,26.0,0,Organic search,Desktop,<25k,Monthly,61.65
3303,2024-02-21,North,Basic,15,10.59,1,15,5.0,0,Paid search,Mobile,50-75k,Monthly,31.77
3304,2024-11-18,Midlands,Basic,11,12.48,1,4,22.0,0,Organic search,Desktop,<25k,Annual,37.44
3305,2024-08-17,Wales,Standard,10,22.62,2,4,22.0,0,Organic search,Mobile,50-75k,Monthly,67.86
3306,2024-12-15,North,Standard,11,20.07,2,18,11.0,0,Email,Mobile,25-50k,Monthly,60.21
3307,2024-12-15,Scotland,Premium,1,31.51,1,3,13.0,1,Social,Desktop,<25k,Monthly,63.02
3308,2024-01-10,North,Basic,22,8.61,0,7,32.0,1,Referral,Mobile,25-50k,Annual,0.0
3309,2024-05-12,Scotland,Premium,17,31.95,1,11,20.0,0,Paid search,Desktop,<25k,Annual,95.85
3310,2024-08-17,South,Premium,35,30.12,1,16,18.0,0,Referral,Desktop,25-50k,Monthly,90.36
3311,2024-12-14,Scotland,Premium,36,34.0,1,6,32.0,0,Referral,Mobile,50-75k,Monthly,102.0
3312,2024-10-02,Midlands,Standard,13,16.65,0,15,26.0,0,Paid search,Mobile,25-50k,Monthly,49.95
3313,2024-10-23,Scotland,Basic,26,11.16,1,28,25.0,0,Paid search,Desktop,50-75k,Monthly,33.48
3314,2024-06-13,South,Standard,17,19.17,2,0,29.0,1,Organic search,Desktop,<25k,Monthly,19.17
3315,2024-08-30,Wales,Standard,16,22.08,1,21,25.0,0,Organic search,Mobile,<25k,Monthly,66.24
3316,2024-11-13,North,Standard,12,21.94,1,6,27.0,0,Referral,Tablet,50-75k,Annual,65.82
3317,2024-07-05,Midlands,Basic,6,11.49,0,23,30.0,0,Organic search,Desktop,25-50k,Monthly,34.47
3318,2024-07-10,Scotland,Basic,25,13.83,4,16,14.0,1,Email,Mobile,25-50k,Monthly,13.83
3319,2024-03-29,Midlands,Basic,15,10.31,1,16,13.0,0,Organic search,Mobile,<25k,Monthly,30.93
3320,2024-01-02,South,Standard,29,18.39,1,19,19.0,1,Organic search,Desktop,50-75k,Monthly,18.39
3321,2024-02-11,South,Basic,25,12.28,0,19,10.0,0,Paid search,Mobile,75k+,Monthly,36.84
3322,2024-01-21,South,Premium,5,33.01,2,16,23.0,0,Referral,Desktop,50-75k,Monthly,99.03
3323,2024-04-06,Midlands,Basic,33,12.63,0,18,26.0,0,Organic search,Mobile,75k+,Monthly,37.89
3324,2024-02-10,South,Basic,25,12.96,0,18,29.0,0,Referral,Desktop,<25k,Monthly,38.88
3325,2024-08-03,South,Standard,23,19.58,1,3,20.0,0,Paid search,Desktop,50-75k,Monthly,58.74
3326,2024-10-20,Wales,Standard,9,21.07,2,14,26.0,0,Organic search,Mobile,25-50k,Monthly,63.21
3327,2024-01-04,Scotland,Premium,25,32.04,1,8,21.0,0,Organic search,Desktop,25-50k,Monthly,96.12
3328,2024-10-11,Scotland,Premium,27,31.19,3,5,24.0,0,Email,Desktop,25-50k,Monthly,93.57
3329,2024-04-18,Scotland,Basic,20,11.73,1,32,14.0,0,Referral,Mobile,<25k,Monthly,35.19
3330,2024-03-05,South,Standard,16,19.83,0,25,6.0,0,Paid search,Desktop,75k+,Monthly,59.49
3331,2024-11-23,South,Basic,19,13.55,0,10,8.0,0,Paid search,Mobile,75k+,Monthly,40.65
3332,2024-07-28,North,Premium,6,29.51,0,27,28.0,0,Social,Mobile,50-75k,Annual,88.53
3333,2024-08-26,South,Basic,10,13.22,2,12,17.0,0,Email,Mobile,25-50k,Monthly,39.66
3334,2024-06-27,Midlands,Standard,4,17.88,1,15,14.0,0,Referral,Mobile,75k+,Monthly,53.64
3335,2024-04-29,North,Basic,1,12.84,0,6,15.0,0,Organic search,Mobile,50-75k,Monthly,38.52
3336,2024-05-27,Midlands,Standard,27,21.06,0,14,33.0,0,Organic search,Mobile,25-50k,Annual,63.18
3337,2024-05-20,Midlands,Standard,6,16.08,1,9,16.0,0,Organic search,Mobile,25-50k,Monthly,48.24
3338,2024-08-04,Scotland,Basic,22,14.2,0,41,22.0,0,Social,Mobile,<25k,Monthly,42.6
3339,2024-08-08,North,Standard,11,18.38,1,5,21.0,1,Email,Desktop,75k+,Monthly,0.0
3340,2024-12-19,Scotland,Basic,35,10.56,0,23,19.0,0,Paid search,Mobile,25-50k,Monthly,31.68
3341,2024-05-05,South,Standard,31,19.46,1,10,13.0,0,Organic search,Mobile,25-50k,Monthly,58.38
3342,2024-04-30,North,Basic,3,16.54,1,11,6.0,0,Social,Desktop,<25k,Monthly,49.62
3343,2024-07-03,North,Basic,4,9.81,0,1,21.0,0,Organic search,Mobile,50-75k,Monthly,29.43
3344,2024-09-07,Midlands,Basic,15,9.98,0,6,,1,Paid search,Mobile,25-50k,Monthly,19.96
3345,2024-10-05,Midlands,Premium,10,31.38,2,28,21.0,0,Organic search,Mobile,75k+,Monthly,94.14
3346,2024-07-30,South,Standard,10,18.7,1,11,10.0,1,Organic search,Desktop,25-50k,Monthly,18.7
3347,2024-05-15,South,Basic,14,11.11,0,12,42.0,0,Paid search,Desktop,25-50k,Annual,33.33
3348,2024-05-20,North,Standard,21,20.04,2,14,25.0,0,Organic search,Mobile,<25k,Monthly,60.12
3349,2024-04-23,Midlands,Basic,19,11.42,0,16,27.0,0,Paid search,Desktop,25-50k,Annual,34.26
3350,2024-07-19,North,Standard,9,21.63,1,6,0.0,0,Organic search,Desktop,50-75k,Monthly,64.89
3351,2024-02-27,Wales,Basic,6,13.49,2,13,24.0,1,Referral,Desktop,50-75k,Annual,0.0
3352,2024-07-24,Midlands,Standard,1,17.75,0,22,31.0,0,Organic search,Mobile,50-75k,Monthly,53.25
3353,2024-06-13,Midlands,Premium,20,33.56,2,6,9.0,0,Email,Desktop,<25k,Monthly,100.68
3354,2024-03-22,Midlands,Premium,2,31.25,2,7,28.0,0,Referral,Mobile,25-50k,Monthly,93.75
3355,2024-10-14,Midlands,Premium,5,32.16,0,5,38.0,0,Paid search,Desktop,<25k,Monthly,96.48
3356,2024-10-29,Midlands,Basic,28,10.91,0,7,25.0,0,Email,Mobile,50-75k,Monthly,32.73
3357,2024-10-04,Wales,Standard,22,20.02,5,12,12.0,0,Organic search,Desktop,<25k,Annual,60.06
3358,2024-02-29,Midlands,Basic,24,12.24,0,14,13.0,0,Organic search,Desktop,25-50k,Annual,36.72
3359,2024-05-26,South,Basic,14,10.34,0,8,17.0,0,Organic search,Mobile,25-50k,Annual,31.02
3360,2024-11-06,North,Basic,30,15.1,1,11,7.0,0,Paid search,Mobile,<25k,Monthly,45.3
3361,2024-05-25,South,Premium,18,31.92,0,5,23.0,0,Social,Mobile,25-50k,Monthly,95.76
3362,2024-08-16,Midlands,Standard,4,19.97,0,4,12.0,0,Paid search,Desktop,<25k,Monthly,59.91
3363,2024-04-23,North,Standard,21,19.03,1,7,24.0,1,Social,Desktop,50-75k,Monthly,19.03
3364,2024-08-25,South,Standard,20,22.71,0,22,18.0,0,Social,Desktop,<25k,Annual,68.13
3365,2024-01-17,South,Standard,15,20.87,1,10,13.0,1,Organic search,Desktop,25-50k,Monthly,0.0
3366,2024-07-28,Midlands,Premium,16,32.22,1,6,37.0,0,Referral,Mobile,25-50k,Monthly,96.66
3367,2024-10-24,Scotland,Standard,5,19.69,0,10,8.0,0,Social,Tablet,50-75k,Annual,59.07
3368,2024-03-28,South,Basic,16,14.25,1,31,19.0,0,Social,Desktop,75k+,Monthly,42.75
3369,2024-12-03,Midlands,Basic,21,10.78,1,5,6.0,0,Organic search,Desktop,25-50k,Annual,32.34
3370,2024-10-23,Midlands,Standard,12,21.69,1,3,13.0,0,Paid search,Desktop,75k+,Monthly,65.07
3371,2024-12-07,South,Basic,31,10.71,1,5,19.0,0,Referral,Mobile,<25k,Monthly,32.13
3372,2024-06-13,South,Basic,8,11.98,0,35,18.0,0,Organic search,Desktop,<25k,Annual,35.94
3373,2024-12-07,Midlands,Basic,29,10.82,0,24,7.0,0,Email,Mobile,50-75k,Annual,32.46
3374,2024-02-25,South,Basic,3,9.69,1,1,11.0,0,Social,Desktop,<25k,Monthly,29.07
3375,2024-08-02,North,Basic,2,10.54,1,10,16.0,1,Referral,Desktop,25-50k,Annual,21.08
3376,2024-11-19,North,Standard,23,19.52,2,13,3.0,0,Organic search,Desktop,<25k,Monthly,58.56
3377,2024-02-20,South,Basic,1,11.52,0,16,29.0,0,Organic search,Mobile,50-75k,Monthly,34.56
3378,2024-11-25,South,Basic,6,10.75,1,11,15.0,1,Social,Mobile,25-50k,Monthly,0.0
3379,2024-04-14,South,Standard,20,21.03,1,11,24.0,1,Email,Desktop,25-50k,Annual,0.0
3380,2024-09-15,South,Premium,27,33.79,3,2,17.0,1,Email,Mobile,50-75k,Annual,0.0
3381,2024-01-27,South,Standard,14,21.73,1,8,25.0,0,Email,Mobile,25-50k,Monthly,65.19
3382,2024-01-13,North,Basic,6,14.06,2,11,7.0,0,Referral,Tablet,25-50k,Monthly,42.18
3383,2024-08-09,Midlands,Premium,15,32.97,2,3,14.0,0,Paid search,Mobile,75k+,Monthly,98.91
3384,2024-08-02,North,Basic,19,12.77,2,1,,1,Social,Desktop,<25k,Annual,25.54
3385,2024-04-21,South,Basic,15,12.02,0,6,32.0,0,Referral,Mobile,50-75k,Monthly,36.06
3386,2024-12-20,Scotland,Basic,20,11.54,2,18,12.0,0,Paid search,Mobile,50-75k,Monthly,34.62
3387,2024-04-21,South,Basic,21,12.02,1,8,19.0,0,Paid search,Desktop,50-75k,Monthly,36.06
3388,2024-02-01,Midlands,Standard,2,22.72,1,1,11.0,0,Referral,Desktop,25-50k,Monthly,68.16
3389,2024-10-26,South,Basic,3,9.59,0,28,16.0,0,Referral,Desktop,<25k,Monthly,28.77
3390,2024-06-11,Midlands,Basic,12,11.58,1,35,17.0,0,Paid search,Mobile,25-50k,Monthly,34.74
3391,2024-11-02,South,Basic,23,12.03,1,7,20.0,0,Paid search,Desktop,25-50k,Monthly,36.09
3392,2024-11-25,Midlands,Basic,19,12.74,0,21,36.0,0,Referral,Mobile,25-50k,Monthly,38.22
3393,2024-05-28,Wales,Standard,18,19.87,1,4,28.0,0,Organic search,Desktop,75k+,Monthly,59.61
3394,2024-11-17,North,Basic,31,12.07,1,12,8.0,0,Email,Tablet,25-50k,Monthly,36.21
3395,2024-03-07,Midlands,Basic,6,9.64,0,4,30.0,1,Email,Desktop,<25k,Monthly,19.28
3396,2024-07-11,North,Premium,9,31.94,5,8,6.0,0,Organic search,Mobile,<25k,Monthly,95.82
3397,2024-04-30,Scotland,Basic,2,11.88,0,6,15.0,1,Email,Tablet,25-50k,Monthly,11.88
3398,2024-02-19,North,Basic,28,10.34,1,8,24.0,0,Social,Mobile,25-50k,Monthly,31.02
3399,2024-08-13,South,Basic,16,10.99,1,1,16.0,0,Referral,Desktop,<25k,Annual,32.97
3400,2024-05-17,Midlands,Standard,31,23.29,1,12,24.0,0,Organic search,Desktop,<25k,Monthly,69.87
3401,2024-03-11,South,Basic,22,13.28,0,12,20.0,0,Organic search,Tablet,75k+,Monthly,39.84
3402,2024-08-17,South,Standard,29,20.64,1,10,24.0,0,Organic search,Desktop,25-50k,Annual,61.92
3403,2024-10-29,North,Premium,2,32.64,1,19,9.0,0,Email,Mobile,50-75k,Monthly,97.92
3404,2024-12-07,Scotland,Basic,2,8.69,0,14,30.0,0,Organic search,Desktop,25-50k,Monthly,26.07
3405,2024-03-17,Wales,Basic,22,10.55,1,16,17.0,0,Paid search,Desktop,25-50k,Monthly,31.65
3406,2024-07-24,Wales,Standard,11,20.33,3,15,16.0,0,Social,Desktop,25-50k,Monthly,60.99
3407,2024-12-15,South,Basic,5,11.83,0,19,18.0,1,Social,Tablet,25-50k,Monthly,0.0
3408,2024-11-22,Midlands,Basic,5,15.12,1,6,11.0,0,Social,Desktop,25-50k,Annual,45.36
3409,2024-01-22,North,Basic,3,13.9,1,15,8.0,0,Organic search,Desktop,<25k,Monthly,41.7
3410,2024-04-09,Midlands,Premium,4,29.87,4,2,14.0,0,Email,Mobile,50-75k,Monthly,89.61
3411,2024-11-02,Wales,Standard,24,21.31,3,17,10.0,1,Organic search,Mobile,25-50k,Monthly,42.62
3412,2024-02-18,South,Standard,24,20.27,4,27,-4.0,0,Organic search,Mobile,50-75k,Monthly,60.81
3413,2024-02-09,Midlands,Standard,9,18.78,2,27,19.0,0,Email,Mobile,<25k,Monthly,56.34
3414,2024-08-10,Midlands,Standard,13,18.35,1,15,25.0,0,Organic search,Mobile,<25k,Annual,55.05
3415,2024-03-09,South,Basic,34,11.3,1,29,26.0,0,Organic search,Mobile,<25k,Monthly,33.9
3416,2024-03-21,South,Premium,9,32.15,1,8,27.0,0,Organic search,Tablet,25-50k,Monthly,96.45
3417,2024-12-10,North,Standard,4,20.03,2,6,20.0,0,Organic search,Mobile,25-50k,Monthly,60.09
3418,2024-09-29,Wales,Basic,10,13.5,0,4,20.0,0,Referral,Desktop,25-50k,Monthly,40.5
3419,2024-08-12,Midlands,Basic,8,13.93,0,19,27.0,0,Organic search,Mobile,<25k,Monthly,41.79
3420,2024-11-24,North,Standard,12,19.59,2,20,13.0,0,Organic search,Desktop,25-50k,Monthly,58.77
3421,2024-02-18,Midlands,Premium,35,32.22,0,6,29.0,0,Referral,Desktop,50-75k,Monthly,96.66
3422,2024-04-04,South,Standard,28,17.21,0,23,10.0,0,Referral,Mobile,50-75k,Annual,51.63
3423,2024-10-10,Wales,Standard,18,20.9,2,14,20.0,0,Organic search,Mobile,50-75k,Annual,62.7
3424,2024-09-16,South,Standard,29,20.87,0,11,24.0,0,Email,Mobile,<25k,Monthly,62.61
3425,2024-06-06,South,Standard,3,19.52,3,4,20.0,0,Referral,Mobile,50-75k,Monthly,58.56
3426,2024-01-08,South,Standard,7,18.27,0,3,18.0,0,Email,Desktop,75k+,Monthly,54.81
3427,2024-05-22,Scotland,Standard,30,19.94,1,16,19.0,0,Social,Mobile,50-75k,Monthly,59.82
3428,2024-03-05,Midlands,Basic,21,13.19,0,1,8.0,0,Paid search,Desktop,<25k,Annual,39.57
3429,2024-09-01,North,Standard,25,21.09,0,8,15.0,0,Organic search,Mobile,25-50k,Annual,63.27
3430,2024-12-11,North,Basic,8,13.15,0,27,29.0,0,Paid search,Mobile,<25k,Monthly,39.45
3431,2024-09-26,South,Basic,14,10.76,0,20,14.0,0,Social,Desktop,25-50k,Monthly,32.28
3432,2024-11-01,North,Standard,32,17.75,1,1,22.0,0,Organic search,Desktop,50-75k,Monthly,53.25
3433,2024-09-23,Scotland,Basic,21,14.47,0,40,17.0,0,Social,Desktop,25-50k,Monthly,43.41
3434,2024-01-29,Midlands,Premium,7,31.92,2,11,23.0,0,Social,Desktop,25-50k,Monthly,95.76
3435,2024-08-14,Midlands,Standard,20,21.64,0,12,28.0,0,Social,Desktop,25-50k,Annual,64.92
3436,2024-01-12,Wales,Basic,32,10.05,0,67,22.0,0,Email,Mobile,50-75k,Monthly,30.15
3437,2024-03-02,Midlands,Premium,10,30.86,1,12,18.0,0,Paid search,Mobile,<25k,Monthly,92.58
3438,2024-04-07,Midlands,Basic,29,12.47,0,32,18.0,0,Organic search,Mobile,<25k,Monthly,37.41
3439,2024-05-24,Midlands,Basic,34,10.89,0,6,26.0,0,Organic search,Mobile,25-50k,Monthly,32.67
3440,2024-06-06,South,Basic,2,11.29,0,15,2.0,0,Email,Tablet,<25k,Monthly,33.87
3441,2024-05-04,South,Basic,17,14.24,0,20,11.0,0,Organic search,Mobile,25-50k,Monthly,42.72
3442,2024-11-05,Midlands,Standard,14,24.46,0,17,18.0,1,Email,Desktop,25-50k,Monthly,24.46
3443,2024-08-26,Midlands,Standard,13,17.53,0,29,21.0,0,Paid search,Mobile,<25k,Monthly,52.59
3444,2024-09-26,South,Basic,21,10.78,0,11,24.0,0,Paid search,Tablet,25-50k,Annual,32.34
3445,2024-08-23,Midlands,Standard,26,20.13,0,8,32.0,0,Paid search,Mobile,25-50k,Annual,60.39
3446,2024-11-17,Midlands,Basic,20,10.97,0,46,20.0,0,Email,Desktop,<25k,Monthly,32.91
3447,2024-09-24,Midlands,Basic,8,11.37,1,20,26.0,1,Social,Desktop,50-75k,Annual,22.74
3448,2024-12-05,Scotland,Basic,7,12.01,2,29,-4.0,0,Social,Mobile,<25k,Monthly,36.03
3449,2024-11-28,North,Premium,32,32.73,1,6,8.0,0,Paid search,Desktop,25-50k,Monthly,98.19
3450,2024-12-28,Midlands,Premium,15,31.1,2,2,37.0,0,Organic search,Mobile,<25k,Monthly,93.3
3451,2024-04-21,South,Basic,19,11.89,0,16,20.0,0,Organic search,Mobile,<25k,Monthly,35.67
3452,2024-10-18,Midlands,Basic,16,13.48,0,9,22.0,0,Social,Desktop,<25k,Annual,40.44
3453,2024-09-22,North,Basic,28,9.83,1,19,12.0,0,Organic search,Mobile,<25k,Monthly,29.49
3454,2024-07-30,North,Premium,26,30.09,0,6,26.0,0,Email,Mobile,25-50k,Monthly,90.27
3455,2024-10-04,South,Premium,6,34.77,1,19,39.0,0,Paid search,Desktop,<25k,Monthly,104.31
3456,2024-10-20,North,Standard,10,17.86,0,1,31.0,0,Email,Mobile,75k+,Monthly,53.58
3457,2024-07-27,North,Basic,36,9.81,0,0,17.0,0,Organic search,Mobile,<25k,Monthly,29.43
3458,2024-02-01,Midlands,Basic,36,11.42,1,16,9.0,0,Social,Tablet,25-50k,Monthly,34.26
3459,2024-01-22,Scotland,Basic,14,11.12,1,4,8.0,0,Social,Mobile,<25k,Monthly,33.36
3460,2024-08-19,South,Premium,36,33.87,2,17,36.0,0,Paid search,Mobile,75k+,Monthly,101.61
3461,2024-03-09,Midlands,Standard,10,21.44,1,19,12.0,0,Paid search,Mobile,<25k,Monthly,64.32
3462,2024-08-19,North,Standard,17,19.06,1,5,4.0,0,Organic search,Mobile,50-75k,Monthly,57.18
3463,2024-05-12,North,Basic,11,10.49,0,17,19.0,0,Paid search,Desktop,<25k,Monthly,31.47
3464,2024-11-02,Scotland,Basic,10,12.95,0,10,10.0,0,Referral,Desktop,25-50k,Monthly,38.85
3465,2024-01-21,Midlands,Premium,11,33.0,1,5,23.0,0,Organic search,Desktop,25-50k,Monthly,99.0
3466,2024-10-23,Midlands,Premium,18,32.84,0,17,36.0,0,Paid search,Desktop,<25k,Monthly,98.52
3467,2024-12-15,Midlands,Basic,13,10.37,0,7,6.0,0,Organic search,Mobile,25-50k,Monthly,31.11
3468,2024-08-02,South,Basic,33,10.59,0,8,19.0,0,Organic search,Mobile,75k+,Annual,31.77
3469,2024-12-10,Midlands,Standard,23,21.58,2,7,4.0,0,Email,Mobile,25-50k,Monthly,64.74
3470,2024-12-06,South,Basic,2,13.54,1,30,14.0,0,Referral,Desktop,<25k,Monthly,40.62
3471,2024-06-17,Scotland,Standard,12,20.36,1,3,28.0,0,Organic search,Desktop,25-50k,Monthly,61.08
3472,2024-07-02,Midlands,Basic,27,12.26,0,12,-4.0,0,Social,Desktop,50-75k,Monthly,36.78
3473,2024-03-07,Scotland,Basic,11,9.92,0,10,12.0,0,Organic search,Mobile,25-50k,Monthly,29.76
3474,2024-10-18,Midlands,Standard,12,19.57,2,3,20.0,0,Organic search,Mobile,25-50k,Monthly,58.71
3475,2024-01-26,North,Standard,7,19.86,1,12,27.0,0,Organic search,Mobile,<25k,Monthly,59.58
3476,2024-03-09,Wales,Standard,2,20.94,1,5,12.0,0,Organic search,Mobile,50-75k,Annual,62.82
3477,2024-06-12,Midlands,Standard,32,24.22,1,7,19.0,0,Organic search,Mobile,50-75k,Annual,72.66
3478,2024-01-29,North,Basic,18,14.58,2,24,17.0,0,Paid search,Desktop,25-50k,Annual,43.74
3479,2024-07-11,Midlands,Basic,25,12.77,0,4,28.0,0,Social,Mobile,25-50k,Annual,38.31
3480,2024-08-04,Midlands,Basic,1,11.8,2,29,9.0,0,Organic search,Mobile,50-75k,Monthly,35.4
3481,2024-06-15,North,Basic,20,9.85,0,4,14.0,0,Organic search,Desktop,<25k,Monthly,29.55
3482,2024-05-01,South,Basic,33,9.27,0,13,7.0,0,Email,Mobile,25-50k,Annual,27.81
3483,2024-02-18,Midlands,Premium,3,34.21,3,7,25.0,0,Paid search,Desktop,75k+,Annual,102.63
3484,2024-07-01,South,Premium,26,32.85,0,14,27.0,0,Email,Mobile,25-50k,Monthly,98.55
3485,2024-07-07,Scotland,Premium,26,34.29,1,36,1.0,0,Organic search,Tablet,<25k,Annual,102.87
3486,2024-07-06,Midlands,Basic,6,11.84,1,16,13.0,0,Organic search,Tablet,<25k,Annual,35.52
3487,2024-03-07,North,Standard,30,20.33,1,8,8.0,0,Organic search,Mobile,25-50k,Monthly,60.99
3488,2024-07-16,Scotland,Basic,20,14.25,0,7,9.0,0,Referral,Desktop,25-50k,Annual,42.75
3489,2024-01-13,Midlands,Basic,13,12.39,2,1,14.0,0,Social,Desktop,<25k,Monthly,37.17
3490,2024-06-22,Wales,Basic,34,13.45,0,5,33.0,0,Email,Desktop,<25k,Monthly,40.35
3491,2024-09-25,North,Standard,22,20.72,3,5,6.0,0,Email,Desktop,25-50k,Monthly,62.16
3492,2024-05-19,Midlands,Standard,26,18.85,1,2,19.0,0,Email,Mobile,50-75k,Monthly,56.55
3493,2024-08-11,Wales,Basic,30,11.72,1,0,19.0,0,Paid search,Desktop,50-75k,Monthly,35.16
3494,2024-11-21,North,Standard,18,20.39,0,12,17.0,0,Referral,Mobile,25-50k,Annual,61.17
3495,2024-08-10,Wales,Standard,8,19.07,1,35,21.0,1,Email,Mobile,50-75k,Annual,38.14
3496,2024-01-14,Midlands,Basic,23,13.75,0,2,14.0,0,Social,Mobile,50-75k,Monthly,41.25
3497,2024-04-10,South,Basic,32,10.85,0,3,25.0,0,Social,Desktop,25-50k,Monthly,32.55
3498,2024-05-15,North,Standard,32,21.0,0,20,37.0,0,Organic search,Mobile,<25k,Monthly,63.0
3499,2024-10-19,Midlands,Basic,23,9.28,2,11,20.0,0,Organic search,Mobile,75k+,Monthly,27.84
3500,2024-11-18,South,Premium,3,32.82,2,16,19.0,1,Social,Mobile,75k+,Monthly,65.64
3501,2024-02-24,South,Standard,2,21.65,1,23,13.0,0,Paid search,Mobile,50-75k,Annual,64.95
3502,2024-05-19,South,Standard,27,20.01,2,9,12.0,0,Organic search,Desktop,25-50k,Annual,60.03
3503,2024-09-22,South,Basic,13,11.02,1,20,19.0,0,Social,Mobile,<25k,Monthly,33.06
3504,2024-02-18,Midlands,Basic,7,11.23,2,14,20.0,0,Referral,Desktop,25-50k,Monthly,33.69
3505,2024-04-22,South,Basic,35,13.4,1,2,25.0,0,Social,Desktop,25-50k,Monthly,40.2
3506,2024-10-17,South,Standard,32,20.22,1,1,21.0,0,Organic search,Desktop,25-50k,Monthly,60.66
3507,2024-12-30,South,Standard,33,19.9,2,10,33.0,0,Organic search,Mobile,25-50k,Annual,59.7
3508,2024-07-13,Wales,Premium,10,34.13,3,1,26.0,0,Paid search,Mobile,25-50k,Annual,102.39
3509,2024-07-12,Midlands,Premium,17,31.34,0,21,30.0,0,Paid search,Mobile,75k+,Monthly,94.02
3510,2024-02-08,Wales,Basic,27,9.39,0,27,3.0,0,Email,Desktop,75k+,Monthly,28.17
3511,2024-09-26,North,Standard,6,20.23,0,5,26.0,0,Referral,Desktop,50-75k,Annual,60.69
3512,2024-08-24,North,Standard,12,19.74,3,6,5.0,0,Organic search,Mobile,25-50k,Monthly,59.22
3513,2024-12-16,Midlands,Basic,23,15.19,1,3,9.0,0,Social,Desktop,25-50k,Monthly,45.57
3514,2024-08-22,Wales,Standard,36,17.03,0,2,29.0,0,Referral,Mobile,50-75k,Monthly,51.09
3515,2024-02-01,Midlands,Basic,32,13.17,0,22,18.0,0,Social,Mobile,25-50k,Monthly,39.51
3516,2024-03-03,South,Premium,24,30.7,3,22,22.0,0,Paid search,Mobile,50-75k,Monthly,92.1
3517,2024-09-06,Wales,Premium,12,33.65,2,9,30.0,0,Paid search,Desktop,<25k,Annual,100.95
3518,2024-09-23,Scotland,Basic,34,11.42,0,14,21.0,0,Organic search,Mobile,25-50k,Monthly,34.26
